customer_id,recency,frequency,monetary,R_score,F_score,M_score,rfm_score,rfm_total,segment
C02547,66,3,14037.94,3,2,2,322,7,Potential Loyalist
C02548,9,10,41255.79,5,4,4,544,13,Champions
C02549,20,4,16540.52,4,2,2,422,8,New Customers
C02550,332,2,25068.76,1,1,3,113,5,Potential Loyalist
C02551,147,4,8080.29,2,2,1,221,5,Lost
C02552,500,1,4597.53,1,1,1,111,3,Lost
C02553,7,15,61050.11,5,5,4,554,14,Champions
C02554,21,4,9033.19,4,2,1,421,7,New Customers
C02555,47,5,28986.54,3,3,3,333,9,Loyal Customers
C02556,423,1,4122.47,1,1,1,111,3,Lost
C02557,269,3,8027.23,1,2,1,121,4,Lost
C02558,342,2,2123.59,1,1,1,111,3,Lost
C02559,480,1,881.84,1,1,1,111,3,Lost
C02560,47,5,41812.85,3,3,4,334,10,Loyal Customers
C02561,38,5,10188.96,4,3,2,432,9,Loyal Customers
C02562,9,14,100889.03,5,5,5,555,15,Champions
C02563,16,16,105315.61,5,5,5,555,15,Champions
C02564,20,2,10996.52,4,1,2,412,7,New Customers
C02565,4,2,10684.36,5,1,2,512,8,New Customers
C02566,40,14,47215.48,4,5,4,454,13,Champions
C02567,6,4,24898.2,5,2,3,523,10,New Customers
C02568,25,4,34716.26,4,2,3,423,9,New Customers
C02569,575,1,3587.76,1,1,1,111,3,Lost
C02571,207,1,4597.53,2,1,1,211,4,Lost
C02572,56,10,31312.08,3,4,3,343,10,Loyal Customers
C02573,21,9,46205.12,4,4,4,444,12,Champions
C02574,11,23,153967.17,5,5,5,555,15,Champions
C02575,336,2,2820.77,1,1,1,111,3,Lost
C02576,95,7,35312.9,2,3,3,233,8,Potential Loyalist
C02577,2,35,176329.13,5,5,5,555,15,Champions
C02579,107,1,3435.35,2,1,1,211,4,Lost
C02580,38,1,2115.17,4,1,1,411,6,New Customers
C02581,133,3,9415.95,2,2,1,221,5,Lost
C02582,3,18,130683.34,5,5,5,555,15,Champions
C02583,112,3,10967.22,2,2,2,222,6,Lost
C02584,511,1,1517.39,1,1,1,111,3,Lost
C02585,20,8,63394.06,4,4,5,445,13,Champions
C02586,14,25,143297.96,5,5,5,555,15,Champions
C02587,28,2,3275.63,4,1,1,411,6,New Customers
C02588,93,4,21141.42,2,2,2,222,6,Lost
C02589,168,2,9503.72,2,1,1,211,4,Lost
C02590,36,20,99709.56,4,5,5,455,14,Champions
C02591,123,3,4204.33,2,2,1,221,5,Lost
C02592,144,2,13456.52,2,1,2,212,5,Lost
C02593,18,10,45995.49,5,4,4,544,13,Champions
C02594,297,3,15145.97,1,2,2,122,5,Lost
C02595,445,2,43221.53,1,1,4,114,6,Potential Loyalist
C02596,411,3,23776.87,1,2,3,123,6,Potential Loyalist
C02597,381,2,15980.43,1,1,2,112,4,Lost
C02598,45,9,35435.99,3,4,3,343,10,Loyal Customers
C02600,55,11,74104.67,3,4,5,345,12,Loyal Customers
C02601,4,12,48629.35,5,5,4,554,14,Champions
C02602,108,7,37990.24,2,3,4,234,9,Potential Loyalist
C02603,249,2,5984.99,1,1,1,111,3,Lost
C02604,101,16,87592.46,2,5,5,255,12,At Risk
C02605,8,16,69698.22,5,5,5,555,15,Champions
C02606,336,2,3803.68,1,1,1,111,3,Lost
C02607,134,3,14127.8,2,2,2,222,6,Lost
C02608,178,2,1688.54,2,1,1,211,4,Lost
C02609,116,9,28510.64,2,4,3,243,9,At Risk
C02610,29,8,92446.19,4,4,5,445,13,Champions
C02611,43,12,118584.03,4,5,5,455,14,Champions
C02612,98,5,26519.7,2,3,3,233,8,Potential Loyalist
C02613,1,16,103593.28,5,5,5,555,15,Champions
C02614,439,1,2117.07,1,1,1,111,3,Lost
C02615,33,11,60868.88,4,4,4,444,12,Champions
C02616,174,5,13677.02,2,3,2,232,7,Potential Loyalist
C02618,148,14,59213.44,2,5,4,254,11,At Risk
C02619,26,24,174987.22,4,5,5,455,14,Champions
C02620,172,7,32209.99,2,3,3,233,8,Potential Loyalist
C02621,47,6,25886.56,3,3,3,333,9,Loyal Customers
C02622,39,12,74606.75,4,5,5,455,14,Champions
C02623,110,8,32201.0,2,4,3,243,9,At Risk
C02624,34,8,45388.4,4,4,4,444,12,Champions
C02625,160,4,42874.63,2,2,4,224,8,Potential Loyalist
C02626,361,1,8754.72,1,1,1,111,3,Lost
C02627,40,6,26842.2,4,3,3,433,10,Loyal Customers
C02628,206,4,24628.68,2,2,3,223,7,Potential Loyalist
C02629,343,2,6806.59,1,1,1,111,3,Lost
C02630,18,7,33599.11,5,3,3,533,11,Loyal Customers
C02631,43,3,26361.11,4,2,3,423,9,New Customers
C02632,174,7,37072.4,2,4,3,243,9,At Risk
C02633,101,7,20967.3,2,4,2,242,8,At Risk
C02634,14,7,43176.88,5,4,4,544,13,Champions
C02635,12,13,63135.79,5,5,5,555,15,Champions
C02636,703,1,3214.96,1,1,1,111,3,Lost
C02637,19,3,10395.58,5,2,2,522,9,New Customers
C02638,351,1,668.87,1,1,1,111,3,Lost
C02639,542,3,5138.72,1,2,1,121,4,Lost
C02640,102,4,17287.48,2,2,2,222,6,Lost
C02641,18,10,21994.89,5,4,3,543,12,Loyal Customers
C02642,45,7,94932.32,3,4,5,345,12,Loyal Customers
C02643,194,7,30199.84,2,4,3,243,9,At Risk
C02644,52,18,74430.96,3,5,5,355,13,Loyal Customers
C02645,394,2,5227.97,1,1,1,111,3,Lost
C02646,4,18,134937.96,5,5,5,555,15,Champions
C02647,12,20,98199.3,5,5,5,555,15,Champions
C02649,89,1,5840.1,2,1,1,211,4,Lost
C02650,301,2,9329.26,1,1,1,111,3,Lost
C02651,324,3,8443.04,1,2,1,121,4,Lost
C02652,15,37,248499.19,5,5,5,555,15,Champions
C02653,4,9,59463.58,5,4,4,544,13,Champions
C02654,50,5,21759.67,3,3,3,333,9,Loyal Customers
C02655,13,4,28480.72,5,2,3,523,10,New Customers
C02656,40,9,38069.41,4,4,4,444,12,Champions
C02657,495,2,17818.1,1,1,2,112,4,Lost
C02658,131,14,86906.41,2,5,5,255,12,At Risk
C02659,24,11,90960.55,4,4,5,445,13,Champions
C02660,287,2,4060.19,1,1,1,111,3,Lost
C02661,5,12,84873.8,5,5,5,555,15,Champions
C02662,67,10,46560.44,3,4,4,344,11,Loyal Customers
C02663,128,1,801.36,2,1,1,211,4,Lost
C02664,7,2,5302.78,5,1,1,511,7,New Customers
C02665,9,5,26890.89,5,3,3,533,11,Loyal Customers
C02666,240,4,8589.7,1,2,1,121,4,Lost
C02667,94,10,28357.06,2,4,3,243,9,At Risk
C02668,614,1,6524.08,1,1,1,111,3,Lost
C02669,516,1,3816.17,1,1,1,111,3,Lost
C02670,32,3,12086.62,4,2,2,422,8,New Customers
C02671,30,7,38894.76,4,4,4,444,12,Champions
C02672,104,4,17147.44,2,2,2,222,6,Lost
C02673,21,20,152094.96,4,5,5,455,14,Champions
C02674,40,13,42215.04,4,5,4,454,13,Champions
C02675,320,2,8052.07,1,1,1,111,3,Lost
C02676,209,3,14837.2,2,2,2,222,6,Lost
C02677,66,4,10946.97,3,2,2,322,7,Potential Loyalist
C02678,15,13,53390.65,5,5,4,554,14,Champions
C02679,60,4,23111.94,3,2,3,323,8,Potential Loyalist
C02680,9,30,194865.67,5,5,5,555,15,Champions
C02681,133,4,6013.12,2,2,1,221,5,Lost
C02682,19,21,70305.81,5,5,5,555,15,Champions
C02683,60,5,14503.97,3,3,2,332,8,Loyal Customers
C02684,308,2,8440.33,1,1,1,111,3,Lost
C02685,318,2,2305.85,1,1,1,111,3,Lost
C02686,18,12,31693.92,5,5,3,553,13,Loyal Customers
C02687,9,16,51109.77,5,5,4,554,14,Champions
C02688,19,13,49837.22,5,5,4,554,14,Champions
C02689,345,2,5232.96,1,1,1,111,3,Lost
C02690,52,13,50356.89,3,5,4,354,12,Loyal Customers
C02691,354,2,2577.26,1,1,1,111,3,Lost
C02692,45,9,40873.51,3,4,4,344,11,Loyal Customers
C02693,121,7,29744.71,2,4,3,243,9,At Risk
C02694,72,4,13417.19,3,2,2,322,7,Potential Loyalist
C02695,62,2,4775.71,3,1,1,311,5,Potential Loyalist
C02696,242,1,2417.48,1,1,1,111,3,Lost
C02697,7,21,122110.94,5,5,5,555,15,Champions
C02698,441,1,1394.73,1,1,1,111,3,Lost
C02699,12,14,47665.74,5,5,4,554,14,Champions
C02700,361,3,11841.67,1,2,2,122,5,Lost
C02701,65,5,33643.45,3,3,3,333,9,Loyal Customers
C02702,86,3,3707.51,2,2,1,221,5,Lost
C02703,175,2,6079.34,2,1,1,211,4,Lost
C02704,150,3,11397.21,2,2,2,222,6,Lost
C02705,49,1,4597.53,3,1,1,311,5,Potential Loyalist
C02706,7,8,73673.66,5,4,5,545,14,Champions
C02707,161,4,71956.1,2,2,5,225,9,Potential Loyalist
C02708,120,3,32004.46,2,2,3,223,7,Potential Loyalist
C02709,52,5,17038.63,3,3,2,332,8,Loyal Customers
C02710,39,10,44036.85,4,4,4,444,12,Champions
C02711,5,30,116063.22,5,5,5,555,15,Champions
C02712,366,2,1431.0,1,1,1,111,3,Lost
C02713,69,6,13974.32,3,3,2,332,8,Loyal Customers
C02714,1,3,24585.48,5,2,3,523,10,New Customers
C02715,44,6,46785.5,3,3,4,334,10,Loyal Customers
C02716,249,2,4446.62,1,1,1,111,3,Lost
C02717,34,5,34667.8,4,3,3,433,10,Loyal Customers
C02718,19,3,13512.29,5,2,2,522,9,New Customers
C02719,17,10,42967.66,5,4,4,544,13,Champions
C02720,31,9,48877.93,4,4,4,444,12,Champions
C02721,68,13,68970.72,3,5,5,355,13,Loyal Customers
C02722,77,7,38849.81,3,4,4,344,11,Loyal Customers
C02723,52,6,14307.16,3,3,2,332,8,Loyal Customers
C02724,387,6,14428.31,1,3,2,132,6,Potential Loyalist
C02725,458,2,5324.42,1,1,1,111,3,Lost
C02726,207,4,23097.05,2,2,3,223,7,Potential Loyalist
C02728,77,7,39197.68,3,4,4,344,11,Loyal Customers
C02729,465,2,10066.79,1,1,1,111,3,Lost
C02730,271,4,21522.63,1,2,2,122,5,Lost
C02731,207,3,25057.36,2,2,3,223,7,Potential Loyalist
C02733,73,5,19084.46,3,3,2,332,8,Loyal Customers
C02734,17,27,135050.94,5,5,5,555,15,Champions
C02735,40,7,14635.0,4,4,2,442,10,Loyal Customers
C02736,33,12,54339.44,4,5,4,454,13,Champions
C02737,7,6,27544.33,5,3,3,533,11,Loyal Customers
C02738,10,9,58082.36,5,4,4,544,13,Champions
C02739,78,10,50981.59,3,4,4,344,11,Loyal Customers
C02740,29,3,25135.2,4,2,3,423,9,New Customers
C02741,75,2,8831.83,3,1,1,311,5,Potential Loyalist
C02742,26,2,7795.35,4,1,1,411,6,New Customers
C02743,61,7,66798.37,3,4,5,345,12,Loyal Customers
C02744,12,17,61706.79,5,5,4,554,14,Champions
C02745,34,21,118316.25,4,5,5,455,14,Champions
C02746,222,10,41352.31,1,4,4,144,9,At Risk
C02747,84,3,5579.03,2,2,1,221,5,Lost
C02748,457,4,12940.98,1,2,2,122,5,Lost
C02749,249,7,65915.15,1,4,5,145,10,At Risk
C02750,37,5,15425.66,4,3,2,432,9,Loyal Customers
C02751,31,15,107020.55,4,5,5,455,14,Champions
C02752,7,12,64033.55,5,5,5,555,15,Champions
C02753,119,2,16224.19,2,1,2,212,5,Lost
C02754,35,2,12833.41,4,1,2,412,7,New Customers
C02755,7,11,32656.03,5,4,3,543,12,Loyal Customers
C02757,39,6,12998.97,4,3,2,432,9,Loyal Customers
C02758,702,1,7589.62,1,1,1,111,3,Lost
C02759,15,32,171743.85,5,5,5,555,15,Champions
C02760,13,6,43519.69,5,3,4,534,12,Loyal Customers
C02761,55,5,16972.92,3,3,2,332,8,Loyal Customers
C02762,137,4,12575.24,2,2,2,222,6,Lost
C02763,87,5,35175.67,2,3,3,233,8,Potential Loyalist
C02764,34,2,5539.18,4,1,1,411,6,New Customers
C02765,253,5,14337.15,1,3,2,132,6,Potential Loyalist
C02766,497,1,4367.65,1,1,1,111,3,Lost
C02767,52,6,31863.4,3,3,3,333,9,Loyal Customers
C02768,205,10,34876.8,2,4,3,243,9,At Risk
C02769,2,14,50186.52,5,5,4,554,14,Champions
C02770,115,8,23864.35,2,4,3,243,9,At Risk
C02771,7,12,55946.3,5,5,4,554,14,Champions
C02772,347,2,2943.26,1,1,1,111,3,Lost
C02773,242,4,11699.38,1,2,2,122,5,Lost
C02774,54,14,52380.7,3,5,4,354,12,Loyal Customers
C02776,20,9,52946.47,4,4,4,444,12,Champions
C02777,30,8,64366.09,4,4,5,445,13,Champions
C02778,50,22,111451.86,3,5,5,355,13,Loyal Customers
C02779,30,7,16060.65,4,4,2,442,10,Loyal Customers
C02780,7,7,42763.87,5,4,4,544,13,Champions
C02781,356,2,3285.13,1,1,1,111,3,Lost
C02782,63,12,58959.04,3,5,4,354,12,Loyal Customers
C02783,65,6,20228.17,3,3,2,332,8,Loyal Customers
C02784,70,2,42547.02,3,1,4,314,8,Potential Loyalist
C02785,29,32,110464.4,4,5,5,455,14,Champions
C02786,11,21,86616.79,5,5,5,555,15,Champions
C02787,115,5,34918.8,2,3,3,233,8,Potential Loyalist
C02788,15,28,172949.27,5,5,5,555,15,Champions
C02789,36,3,21526.28,4,2,2,422,8,New Customers
C02790,70,2,14768.27,3,1,2,312,6,Potential Loyalist
C02791,438,2,4317.19,1,1,1,111,3,Lost
C02792,144,6,28247.46,2,3,3,233,8,Potential Loyalist
C02793,139,20,113752.43,2,5,5,255,12,At Risk
C02795,379,2,8542.26,1,1,1,111,3,Lost
C02797,68,3,10576.7,3,2,2,322,7,Potential Loyalist
C02798,17,3,16179.07,5,2,2,522,9,New Customers
C02799,55,5,32738.93,3,3,3,333,9,Loyal Customers
C02800,41,4,19818.31,4,2,2,422,8,New Customers
C02801,2,33,180101.3,5,5,5,555,15,Champions
C02802,39,7,34857.57,4,4,3,443,11,Loyal Customers
C02803,275,4,9726.16,1,2,1,121,4,Lost
C02804,52,1,1532.22,3,1,1,311,5,Potential Loyalist
C02805,521,2,22586.77,1,1,3,113,5,Potential Loyalist
C02806,49,1,4339.43,3,1,1,311,5,Potential Loyalist
C02807,166,8,21853.85,2,4,3,243,9,At Risk
C02808,162,3,7455.84,2,2,1,221,5,Lost
C02809,60,8,62928.07,3,4,5,345,12,Loyal Customers
C02810,79,6,21591.9,3,3,2,332,8,Loyal Customers
C02811,217,7,31413.52,1,4,3,143,8,At Risk
C02812,113,2,7852.59,2,1,1,211,4,Lost
C02813,42,45,264797.95,4,5,5,455,14,Champions
C02815,30,10,47010.37,4,4,4,444,12,Champions
C02816,13,10,53758.67,5,4,4,544,13,Champions
C02817,50,6,32570.4,3,3,3,333,9,Loyal Customers
C02818,63,9,72852.45,3,4,5,345,12,Loyal Customers
C02819,69,2,3468.65,3,1,1,311,5,Potential Loyalist
C02820,15,8,41477.3,5,4,4,544,13,Champions
C02821,44,1,12451.5,3,1,2,312,6,Potential Loyalist
C02822,598,3,15041.99,1,2,2,122,5,Lost
C02823,638,1,3435.35,1,1,1,111,3,Lost
C02824,203,4,27095.11,2,2,3,223,7,Potential Loyalist
C02825,43,9,45527.13,4,4,4,444,12,Champions
C02826,84,7,24653.42,2,4,3,243,9,At Risk
C02827,61,13,57613.48,3,5,4,354,12,Loyal Customers
C02828,147,6,18641.51,2,3,2,232,7,Potential Loyalist
C02829,492,1,6345.51,1,1,1,111,3,Lost
C02830,37,4,13233.31,4,2,2,422,8,New Customers
C02831,314,2,3472.8,1,1,1,111,3,Lost
C02833,169,3,12336.55,2,2,2,222,6,Lost
C02834,50,4,10628.19,3,2,2,322,7,Potential Loyalist
C02835,31,17,75466.0,4,5,5,455,14,Champions
C02836,222,3,5538.64,1,2,1,121,4,Lost
C02837,247,1,21873.51,1,1,3,113,5,Potential Loyalist
C02838,3,10,78531.1,5,4,5,545,14,Champions
C02839,452,2,7885.24,1,1,1,111,3,Lost
C02841,3,9,33979.18,5,4,3,543,12,Loyal Customers
C02842,197,3,8401.73,2,2,1,221,5,Lost
C02843,8,7,37689.36,5,4,4,544,13,Champions
C02844,74,7,32100.97,3,4,3,343,10,Loyal Customers
C02845,232,3,11601.83,1,2,2,122,5,Lost
C02846,65,10,48967.22,3,4,4,344,11,Loyal Customers
C02847,83,1,764.06,2,1,1,211,4,Lost
C02848,57,6,30834.9,3,3,3,333,9,Loyal Customers
C02849,45,13,65221.53,3,5,5,355,13,Loyal Customers
C02850,68,12,47854.55,3,5,4,354,12,Loyal Customers
C02851,61,15,115516.06,3,5,5,355,13,Loyal Customers
C02852,45,7,60175.54,3,4,4,344,11,Loyal Customers
C02853,387,4,17191.38,1,2,2,122,5,Lost
C02854,45,6,21625.85,3,3,2,332,8,Loyal Customers
C02855,278,1,3435.35,1,1,1,111,3,Lost
C02856,23,42,168420.66,4,5,5,455,14,Champions
C02857,176,1,668.87,2,1,1,211,4,Lost
C02858,180,2,11127.14,2,1,2,212,5,Lost
C02859,193,3,18436.47,2,2,2,222,6,Lost
C02860,73,5,35752.4,3,3,3,333,9,Loyal Customers
C02861,320,5,19416.01,1,3,2,132,6,Potential Loyalist
C02862,42,6,23799.28,4,3,3,433,10,Loyal Customers
C02863,95,1,16090.92,2,1,2,212,5,Lost
C02864,17,8,73117.97,5,4,5,545,14,Champions
C02867,33,8,48492.24,4,4,4,444,12,Champions
C02868,5,9,29533.41,5,4,3,543,12,Loyal Customers
C02869,65,5,32063.23,3,3,3,333,9,Loyal Customers
C02870,196,2,5718.17,2,1,1,211,4,Lost
C02871,37,8,33669.69,4,4,3,443,11,Loyal Customers
C02873,19,6,14994.23,5,3,2,532,10,Loyal Customers
C02874,17,4,36400.75,5,2,3,523,10,New Customers
C02875,229,3,23743.18,1,2,3,123,6,Potential Loyalist
C02876,169,7,32011.93,2,4,3,243,9,At Risk
C02878,273,3,10343.99,1,2,2,122,5,Lost
C02879,26,12,56426.34,4,5,4,454,13,Champions
C02880,67,4,21699.88,3,2,3,323,8,Potential Loyalist
C02881,225,2,6283.56,1,1,1,111,3,Lost
C02882,3,22,104712.21,5,5,5,555,15,Champions
C02883,73,7,61192.25,3,4,4,344,11,Loyal Customers
C02884,16,8,27104.08,5,4,3,543,12,Loyal Customers
C02885,54,9,45445.92,3,4,4,344,11,Loyal Customers
C02886,10,1,3591.63,5,1,1,511,7,New Customers
C02887,23,8,25451.87,4,4,3,443,11,Loyal Customers
C02888,11,11,38800.81,5,4,4,544,13,Champions
C02889,300,1,7017.07,1,1,1,111,3,Lost
C02890,332,1,4911.11,1,1,1,111,3,Lost
C02891,6,45,253225.97,5,5,5,555,15,Champions
C02892,97,6,54149.15,2,3,4,234,9,Potential Loyalist
C02893,95,2,9684.97,2,1,1,211,4,Lost
C02894,24,19,98627.19,4,5,5,455,14,Champions
C02895,526,1,3328.98,1,1,1,111,3,Lost
C02896,60,6,37682.14,3,3,4,334,10,Loyal Customers
C02897,5,15,91801.7,5,5,5,555,15,Champions
C02898,4,19,73200.38,5,5,5,555,15,Champions
C02900,24,16,108041.76,4,5,5,455,14,Champions
C02901,2,32,165067.94,5,5,5,555,15,Champions
C02902,151,7,10182.89,2,4,1,241,7,At Risk
C02903,169,3,20767.24,2,2,2,222,6,Lost
C02904,59,14,72348.2,3,5,5,355,13,Loyal Customers
C02905,104,4,13990.84,2,2,2,222,6,Lost
C02906,36,12,64393.82,4,5,5,455,14,Champions
C02907,241,3,21846.57,1,2,3,123,6,Potential Loyalist
C02908,65,6,20470.29,3,3,2,332,8,Loyal Customers
C02909,461,1,12555.43,1,1,2,112,4,Lost
C02910,56,11,61667.1,3,4,4,344,11,Loyal Customers
C02911,231,2,16376.96,1,1,2,112,4,Lost
C02912,7,8,24885.0,5,4,3,543,12,Loyal Customers
C02914,21,5,23607.41,4,3,3,433,10,Loyal Customers
C02915,707,1,3769.28,1,1,1,111,3,Lost
C02916,87,22,106051.65,2,5,5,255,12,At Risk
C02917,81,12,62981.81,3,5,5,355,13,Loyal Customers
C02918,12,9,96862.07,5,4,5,545,14,Champions
C02919,228,3,20816.51,1,2,2,122,5,Lost
C02920,37,4,22041.49,4,2,3,423,9,New Customers
C02921,9,20,96443.33,5,5,5,555,15,Champions
C02922,91,7,28216.37,2,4,3,243,9,At Risk
C02925,181,5,22254.31,2,3,3,233,8,Potential Loyalist
C02926,62,9,21824.52,3,4,3,343,10,Loyal Customers
C02927,193,4,27295.68,2,2,3,223,7,Potential Loyalist
C02928,92,10,84101.7,2,4,5,245,11,At Risk
C02929,7,28,125559.61,5,5,5,555,15,Champions
C02930,192,2,7873.93,2,1,1,211,4,Lost
C02931,634,1,3054.21,1,1,1,111,3,Lost
C02932,230,8,35537.42,1,4,3,143,8,At Risk
C02933,316,1,1793.29,1,1,1,111,3,Lost
C02934,531,3,4833.79,1,2,1,121,4,Lost
C02935,19,24,104254.15,5,5,5,555,15,Champions
C02936,74,3,15995.67,3,2,2,322,7,Potential Loyalist
C02937,86,2,7847.28,2,1,1,211,4,Lost
C02938,30,10,86369.07,4,4,5,445,13,Champions
C02940,2,10,50843.07,5,4,4,544,13,Champions
C02941,11,5,38132.66,5,3,4,534,12,Loyal Customers
C02942,38,8,34150.74,4,4,3,443,11,Loyal Customers
C02943,16,6,35187.27,5,3,3,533,11,Loyal Customers
C02944,13,21,120534.09,5,5,5,555,15,Champions
C02945,282,6,35678.35,1,3,3,133,7,Potential Loyalist
C02946,33,14,65938.19,4,5,5,455,14,Champions
C02947,389,1,3745.4,1,1,1,111,3,Lost
C02948,2,18,109155.05,5,5,5,555,15,Champions
C02949,487,1,30617.4,1,1,3,113,5,Potential Loyalist
C02950,395,1,1860.78,1,1,1,111,3,Lost
C02951,48,12,75345.98,3,5,5,355,13,Loyal Customers
C02952,26,11,45072.05,4,4,4,444,12,Champions
C02953,90,2,4220.9,2,1,1,211,4,Lost
C02954,401,3,23992.92,1,2,3,123,6,Potential Loyalist
C02955,20,13,39462.15,4,5,4,454,13,Champions
C02956,27,5,42928.31,4,3,4,434,11,Loyal Customers
C02957,51,3,4896.92,3,2,1,321,6,Potential Loyalist
C02958,320,1,6772.69,1,1,1,111,3,Lost
C02959,52,4,6432.22,3,2,1,321,6,Potential Loyalist
C02960,36,8,31024.29,4,4,3,443,11,Loyal Customers
C02961,57,10,63078.52,3,4,5,345,12,Loyal Customers
C02962,72,5,21595.32,3,3,2,332,8,Loyal Customers
C02963,76,2,28087.18,3,1,3,313,7,Potential Loyalist
C02964,94,11,51153.31,2,4,4,244,10,At Risk
C02965,24,5,26828.08,4,3,3,433,10,Loyal Customers
C02966,12,2,2584.17,5,1,1,511,7,New Customers
C02967,27,10,50889.63,4,4,4,444,12,Champions
C02968,2,12,63254.89,5,5,5,555,15,Champions
C02969,31,7,24427.76,4,4,3,443,11,Loyal Customers
C02970,6,6,29090.63,5,3,3,533,11,Loyal Customers
C02971,48,10,77346.79,3,4,5,345,12,Loyal Customers
C02972,169,17,115793.63,2,5,5,255,12,At Risk
C02973,37,21,96300.7,4,5,5,455,14,Champions
C02974,56,4,22390.52,3,2,3,323,8,Potential Loyalist
C02975,250,1,2417.48,1,1,1,111,3,Lost
C02976,126,8,42752.44,2,4,4,244,10,At Risk
C02977,45,13,58683.8,3,5,4,354,12,Loyal Customers
C02978,35,5,11581.63,4,3,2,432,9,Loyal Customers
C02979,38,8,17549.33,4,4,2,442,10,Loyal Customers
C02980,62,16,123666.7,3,5,5,355,13,Loyal Customers
C02981,15,19,85139.5,5,5,5,555,15,Champions
C02982,476,2,24517.88,1,1,3,113,5,Potential Loyalist
C02983,52,5,24349.67,3,3,3,333,9,Loyal Customers
C02984,14,16,67920.37,5,5,5,555,15,Champions
C02985,46,7,14353.93,3,4,2,342,9,Loyal Customers
C02987,503,2,3728.9,1,1,1,111,3,Lost
C02988,151,2,3441.08,2,1,1,211,4,Lost
C02989,64,14,105481.71,3,5,5,355,13,Loyal Customers
C02990,62,4,16893.03,3,2,2,322,7,Potential Loyalist
C02991,2,50,244626.86,5,5,5,555,15,Champions
C02992,5,20,145678.73,5,5,5,555,15,Champions
C02994,46,16,67345.44,3,5,5,355,13,Loyal Customers
C02995,33,13,103045.31,4,5,5,455,14,Champions
C02996,79,12,107878.55,3,5,5,355,13,Loyal Customers
C02997,231,1,4663.29,1,1,1,111,3,Lost
C02998,6,12,44618.53,5,5,4,554,14,Champions
C02999,153,7,50373.13,2,4,4,244,10,At Risk
C03000,225,4,17059.99,1,2,2,122,5,Lost
C03001,63,4,9679.86,3,2,1,321,6,Potential Loyalist
C03002,374,2,4260.5,1,1,1,111,3,Lost
C03003,262,2,10294.46,1,1,2,112,4,Lost
C03004,48,5,20667.08,3,3,2,332,8,Loyal Customers
C03005,183,1,801.36,2,1,1,211,4,Lost
C03006,70,14,87101.49,3,5,5,355,13,Loyal Customers
C03007,32,9,25785.07,4,4,3,443,11,Loyal Customers
C03008,678,2,5905.14,1,1,1,111,3,Lost
C03009,107,9,20676.47,2,4,2,242,8,At Risk
C03010,610,1,14972.91,1,1,2,112,4,Lost
C03011,18,8,26099.04,5,4,3,543,12,Loyal Customers
C03012,43,4,10968.98,4,2,2,422,8,New Customers
C03013,80,4,15984.93,3,2,2,322,7,Potential Loyalist
C03014,53,1,5358.82,3,1,1,311,5,Potential Loyalist
C03015,19,14,80589.3,5,5,5,555,15,Champions
C03016,15,11,62238.63,5,4,4,544,13,Champions
C03017,180,6,18958.61,2,3,2,232,7,Potential Loyalist
C03018,9,11,38471.49,5,4,4,544,13,Champions
C03019,550,2,51540.22,1,1,4,114,6,Potential Loyalist
C03020,203,8,37054.79,2,4,3,243,9,At Risk
C03021,162,3,11654.58,2,2,2,222,6,Lost
C03022,35,4,13479.13,4,2,2,422,8,New Customers
C03023,32,2,7177.01,4,1,1,411,6,New Customers
C03024,1,19,78120.53,5,5,5,555,15,Champions
C03025,227,6,26828.91,1,3,3,133,7,Potential Loyalist
C03027,32,5,22071.14,4,3,3,433,10,Loyal Customers
C03028,186,4,6354.37,2,2,1,221,5,Lost
C03029,264,5,25473.49,1,3,3,133,7,Potential Loyalist
C03030,172,7,30062.02,2,4,3,243,9,At Risk
C03031,21,3,28974.57,4,2,3,423,9,New Customers
C03032,6,9,52348.51,5,4,4,544,13,Champions
C03033,175,4,21659.11,2,2,2,222,6,Lost
C03034,51,6,41500.97,3,3,4,334,10,Loyal Customers
C03035,23,7,23545.32,4,4,3,443,11,Loyal Customers
C03036,3,23,119708.59,5,5,5,555,15,Champions
C03037,46,17,73907.93,3,5,5,355,13,Loyal Customers
C03038,59,12,56678.65,3,5,4,354,12,Loyal Customers
C03040,16,16,90596.87,5,5,5,555,15,Champions
C03041,80,5,33681.76,3,3,3,333,9,Loyal Customers
C03042,26,11,61525.32,4,4,4,444,12,Champions
C03043,146,5,20171.25,2,3,2,232,7,Potential Loyalist
C03044,52,19,139929.92,3,5,5,355,13,Loyal Customers
C03045,90,8,19155.25,2,4,2,242,8,At Risk
C03046,17,2,17114.08,5,1,2,512,8,New Customers
C03047,300,3,15505.75,1,2,2,122,5,Lost
C03048,108,3,11711.63,2,2,2,222,6,Lost
C03049,53,19,97887.02,3,5,5,355,13,Loyal Customers
C03050,55,9,34343.08,3,4,3,343,10,Loyal Customers
C03051,61,7,47075.07,3,4,4,344,11,Loyal Customers
C03052,18,8,45812.7,5,4,4,544,13,Champions
C03053,292,1,585.14,1,1,1,111,3,Lost
C03054,273,4,43126.08,1,2,4,124,7,Potential Loyalist
C03055,24,6,50134.58,4,3,4,434,11,Loyal Customers
C03056,4,9,50580.17,5,4,4,544,13,Champions
C03057,145,1,725.86,2,1,1,211,4,Lost
C03058,70,9,31570.4,3,4,3,343,10,Loyal Customers
